4,2,1,3,1,4,1,0,4,2,1,3,1,4,1,0,4,1,2,
0,0,6000,1000,1500,0,2000,1500,0,0,300,0,1500,0,1250,250,0,1000,0,
0,0,95,0,0,0,38,0,0,0,-30,0,0,0,121,0,0,-3,0,
0,0,0.01,1,57.3,0,57,0,0,1,0,0,-137,0,-137,0,0,0,2,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,
0,0,1,0,0,0,0.45,0,0,0,1,0,0,0,1,0,0,0.25,0,
0,0,0.3,0,0.3,0,0.75,0,0,0,0,0,0.78,0,0.25,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
